,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
GOBP_TRANSCRIPTION_INITIATION_COUPLED_CHROMATIN_REMODELING,0.32271344,-0.046260386,2.043850133,0.050607918,0.788607934,-4.035254206,1.295781529
GOCC_STEREOCILIUM_BUNDLE,0.218570444,-0.022467858,2.043506352,0.050644153,0.788607934,-4.035509462,1.29547069
GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY,0.451926827,-0.052240407,2.043274657,0.050668586,0.788607934,-4.03568148,1.295261212
GOMF_COMPLEMENT_BINDING,-0.2568761,0.049514818,-2.043107278,0.050686244,0.788607934,-4.03580574,1.29510989
GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.333921788,-0.052017284,2.042603523,0.05073942,0.788607934,-4.036179688,1.294654499
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,-0.228397746,0.08461271,-2.042514285,0.050748845,0.788607934,-4.036245926,1.294573834
GOMF_SINGLE_STRANDED_DNA_BINDING,0.240411922,-0.053304552,2.041673441,0.050837729,0.788607934,-4.036869966,1.293813855
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,0.320589707,-0.03728422,2.041049608,0.050903762,0.788607934,-4.037332853,1.293250119
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY,0.250418876,-0.061696115,2.040735587,0.05093703,0.788607934,-4.037565827,1.29296638
MIR_1194,0.293635029,-0.027046773,2.040266407,0.050986772,0.788607934,-4.037913876,1.292542486
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.237894353,-0.042958605,2.040212952,0.050992442,0.788607934,-4.037953527,1.292494194
BIOCARTA_ETS_PATHWAY,0.364419502,-0.055776217,2.038366761,0.051188607,0.788607934,-4.0393226,1.290826691
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE,0.242017209,-0.062572253,2.038137215,0.051213043,0.788607934,-4.039492773,1.290619415
MIR_3070_3P,0.267556795,-0.047074709,2.035763333,0.051466364,0.788607934,-4.041251987,1.288476515
GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.347112261,-0.029529518,2.035700157,0.05147312,0.788607934,-4.041298789,1.288419503
GOBP_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS,0.358921382,-0.046122061,2.035489913,0.051495612,0.788607934,-4.041454534,1.28822978
MIR_493_3P,0.226482157,-0.040610506,2.035359188,0.051509601,0.788607934,-4.041551368,1.288111817
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3,-0.306118541,0.130858048,-2.03516781,0.051530086,0.788607934,-4.041693124,1.287939132
GOBP_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION,-0.299061861,-0.056952861,-2.034454001,0.051606557,0.788607934,-4.042221783,1.287295114
GOBP_AMP_BIOSYNTHETIC_PROCESS,0.314025672,-0.069809256,2.033936672,0.051662042,0.788607934,-4.042604857,1.286828435
MIR_6931_3P,0.26064053,-0.018098774,2.033424689,0.051717005,0.788607934,-4.042983918,1.286366636
GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT,0.195168952,0.008009847,2.031295003,0.051946187,0.788607934,-4.044560087,1.284446323
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,0.245097142,-0.024887214,2.031124986,0.051964522,0.788607934,-4.044685874,1.284293064
GOBP_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY,0.453667402,-0.079353739,2.030116775,0.052073365,0.788607934,-4.045431672,1.283384358
GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,-0.370021004,0.176899591,-2.029977183,0.052088451,0.788607934,-4.045534915,1.28325856
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL,0.291332101,-0.051804261,2.029754144,0.052112563,0.788607934,-4.045699866,1.283057571
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE,-0.24010564,0.065305803,-2.029451989,0.052145243,0.788607934,-4.045923312,1.282785304
MIR_6983_3P,0.264286985,-0.033173604,2.029305273,0.052161118,0.788607934,-4.046031802,1.282653109
GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,0.350632936,-0.044835327,2.029169598,0.052175802,0.788607934,-4.046132124,1.282530866
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN,-0.28161235,-0.004337255,-2.028434329,0.052255444,0.788607934,-4.046675735,1.281868458
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,0.343107001,-0.034014076,2.027791741,0.052325135,0.788607934,-4.047150729,1.281289645
YAMAZAKI_TCEB3_TARGETS_DN,0.189978256,-0.034791791,2.025853616,0.052535827,0.788607934,-4.048582834,1.279544425
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.255017052,0.091740329,-2.025515703,0.052572638,0.788607934,-4.04883244,1.27924023
RUAN_RESPONSE_TO_TNF_DN,-0.203909127,0.010137645,-2.025397585,0.052585511,0.788607934,-4.048919685,1.279133904
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.27135908,-0.044052329,2.025397449,0.052585525,0.788607934,-4.048919785,1.279133782
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE,0.273073979,0.000306317,2.024920762,0.052637504,0.788607934,-4.049271845,1.278704716
GOBP_POSTREPLICATION_REPAIR,0.273604325,-0.072705436,2.024620644,0.052670252,0.788607934,-4.049493475,1.278434605
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,0.352470004,-0.025961785,2.023979941,0.052740224,0.788607934,-4.049966552,1.27785803
GOBP_MYOBLAST_PROLIFERATION,0.275396403,-0.024649789,2.02373509,0.052766986,0.788607934,-4.05014732,1.27763771
MIR_6958_5P,0.200795394,-0.02178003,2.023495192,0.052793219,0.788607934,-4.050324419,1.277421859
MIR_6905_3P,0.194500309,-0.025654914,2.022768897,0.052872708,0.788607934,-4.050860514,1.276768445
GOBP_MRNA_PROCESSING,0.261648245,-0.030537765,2.020594128,0.053111357,0.788607934,-4.052465081,1.274812606
GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.190432744,-0.046395275,2.018567971,0.053334551,0.788607934,-4.053959086,1.272991358
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,0.339312773,-0.026051967,2.018479751,0.053344288,0.788607934,-4.054024116,1.27291208
GOCC_COLLAGEN_TRIMER,-0.367568143,0.140464252,-2.01837967,0.053355335,0.788607934,-4.054097886,1.272822147
GOBP_BONE_GROWTH,-0.195354167,0.059884422,-2.017406914,0.053462821,0.788607934,-4.054814803,1.271948132
GOBP_VIRAL_GENOME_REPLICATION,0.233763364,-0.049382696,2.016089562,0.053608687,0.788607934,-4.05578536,1.270764833
chr2E1,-0.17923967,0.046962625,-2.015876836,0.053632274,0.788607934,-4.05594205,1.27057379
MIR_376B_5P_MIR_376C_5P,0.215691365,-0.012474138,2.015367821,0.053688751,0.788607934,-4.056316943,1.270116699
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,-0.279880456,0.036400658,-2.014320295,0.053805143,0.788607934,-4.057088275,1.269176211
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION,-0.316916166,0.117681228,-2.013873069,0.053854902,0.788607934,-4.057417512,1.268774758
GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.172932944,0.059394914,-2.013721213,0.053871807,0.788607934,-4.057529295,1.268638454
HEVNER_CORTEX_COMMITTED_TO_CORTICOTHALAMIC_PROJECTION_NEURON_FATE,-0.3463102,0.036207051,-2.013285605,0.053920327,0.788607934,-4.057849924,1.268247486
GOBP_VIRAL_TRANSCRIPTION,0.30172389,-0.04688567,2.013090143,0.05394211,0.788607934,-4.057993779,1.268072069
MIR_148A_5P,0.230558577,-0.02891266,2.012921659,0.053960893,0.788607934,-4.058117774,1.26792087
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,0.278396967,-0.033215099,2.012441953,0.054014404,0.788607934,-4.058470775,1.267490411
MIR_150_3P,0.191625078,-0.027404613,2.011789107,0.054087304,0.788607934,-4.058951104,1.26690467
GOBP_MYOBLAST_DIFFERENTIATION,0.221734933,-0.031758469,2.010990628,0.054176583,0.788607934,-4.059538458,1.266188393
GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,0.393239857,-0.051636727,2.008501138,0.05445577,0.788607934,-4.061368815,1.2639561
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,0.295234124,-0.045585006,2.008118112,0.054498837,0.788607934,-4.061650309,1.263612769
GOBP_MONOCYTE_DIFFERENTIATION,0.243525424,-0.037079196,2.008025492,0.054509255,0.788607934,-4.061718373,1.263529752
GOBP_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS,-0.364768661,0.042977583,-2.007503102,0.05456805,0.788607934,-4.062102226,1.263061562
GOBP_LOCOMOTORY_BEHAVIOR,0.133828013,-0.016336544,2.007277795,0.054593426,0.788607934,-4.062267764,1.262859651
ONO_FOXP3_TARGETS_DN,0.22596324,-0.040896707,2.00682063,0.054644947,0.788607934,-4.06260362,1.262449991
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.283710474,-0.040938746,2.006758692,0.05465193,0.788607934,-4.062649119,1.262394493
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,0.355847555,-0.084876817,2.005985411,0.054739184,0.788607934,-4.063217094,1.261701682
MIR_22_3P,0.24759504,-0.016270312,2.005857045,0.05475368,0.788607934,-4.063311366,1.261586688
GOBP_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,0.202078367,-0.048073077,2.00553219,0.05479038,0.788607934,-4.063549925,1.261295687
GOBP_RESPONSE_TO_DIETARY_EXCESS,0.239786284,0.004148599,2.005379832,0.0548076,0.788607934,-4.063661801,1.261159215
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,0.273317071,-0.045551308,2.004546657,0.054901852,0.788607934,-4.064273513,1.260413005
GOBP_SYNAPTIC_VESICLE_LOCALIZATION,0.195760665,-0.024355773,2.00413494,0.05494848,0.788607934,-4.064575738,1.260044319
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.249232076,-0.032512825,2.003642307,0.055004317,0.788607934,-4.064937311,1.259603224
GOBP_MYELOID_PROGENITOR_CELL_DIFFERENTIATION,0.330591801,-0.042434542,2.003487209,0.055021907,0.788607934,-4.065051136,1.259464363
MIR_374C_5P,0.206755556,-0.031332751,2.00197651,0.055193496,0.788607934,-4.066159547,1.258112098
MIR_5622_3P,0.186116072,-0.03046382,1.999154201,0.055515322,0.788607934,-4.068228961,1.255587141
MIR_7039_5P,-0.219288233,0.045272342,-1.998925868,0.05554143,0.788607934,-4.068396307,1.255382941
chr15F3,-0.239831899,-0.030058643,-1.997893247,0.055659639,0.788607934,-4.069152972,1.254459612
MIR_6918_3P,0.195763064,-0.023960236,1.997565372,0.055697219,0.788607934,-4.069393179,1.254166488
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA,0.330331872,-0.055337639,1.997518083,0.055702641,0.788607934,-4.069427821,1.254124213
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.173034776,-0.008754015,1.996700091,0.055796501,0.788607934,-4.070026983,1.253393034
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.254756112,-0.023697042,1.995268,0.05596116,0.788607934,-4.071075604,1.252113289
GESERICK_TERT_TARGETS_DN,0.411544369,-0.035661896,1.995265349,0.055961466,0.788607934,-4.071077545,1.252110921
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,0.409453738,-0.033750296,1.992673471,0.056260562,0.788607934,-4.072974252,1.249795935
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION,0.384955825,-0.062493239,1.992064575,0.05633103,0.788607934,-4.073419622,1.249252305
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,-0.336702893,0.10554904,-1.992056804,0.05633193,0.788607934,-4.073425305,1.249245368
OUYANG_PROSTATE_CANCER_PROGRESSION_DN,0.221376315,-0.01610579,1.991454533,0.056401709,0.788607934,-4.073865747,1.248707736
GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION,-0.278616166,0.017849316,-1.991025878,0.056451419,0.788607934,-4.074179175,1.248325137
chr7A2,-0.201001369,-0.02321617,-1.990288434,0.056537029,0.788607934,-4.074718291,1.247667021
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.250051781,-0.059989623,1.990179891,0.056549639,0.788607934,-4.074797632,1.247570164
MP_DECREASED_INCIDENCE_OF_INDUCED_TUMORS,0.258329554,0.017922558,1.989935025,0.056578096,0.788607934,-4.074976612,1.247351672
GOBP_RECOMBINATIONAL_REPAIR,0.189695831,-0.041791483,1.989874884,0.056585087,0.788607934,-4.075020568,1.247298011
MIR_7001_3P,0.227852293,-0.035237228,1.98820278,0.056779768,0.788607934,-4.07624238,1.245806384
MIR_125B_2_3P,0.192333829,-0.009133293,1.988005377,0.05680279,0.788607934,-4.076386583,1.245630329
GOBP_AXON_REGENERATION,0.193983459,-0.0158012,1.987988147,0.0568048,0.788607934,-4.076399169,1.245614963
BIOCARTA_IL2_PATHWAY,0.34694439,-0.020093367,1.987335793,0.056880942,0.788607934,-4.076875648,1.245033222
GOMF_TRANSCRIPTION_COREPRESSOR_BINDING,0.28012109,-0.040378379,1.98652157,0.056976102,0.788607934,-4.077470224,1.244307266
GOBP_LYMPH_VESSEL_DEVELOPMENT,-0.233887237,0.074927476,-1.98637279,0.056993505,0.788607934,-4.077578853,1.244174631
GOCC_ZYMOGEN_GRANULE,0.283794735,-0.059832251,1.986333886,0.056998057,0.788607934,-4.077607257,1.24413995
GOBP_PHAGOLYSOSOME_ASSEMBLY,0.21516464,-0.059061759,1.986095681,0.057025932,0.788607934,-4.077781166,1.243927606
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.365936112,-0.034039193,1.986031356,0.057033462,0.788607934,-4.077828126,1.243870267
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,0.263544699,-0.04597296,1.985926818,0.0570457,0.788607934,-4.077904442,1.243777084
MIR_451B,0.192756112,-0.029748452,1.985851322,0.05705454,0.788607934,-4.077959554,1.24370979
MIR_3088_5P,0.252311971,-0.024396744,1.984249567,0.057242375,0.788607934,-4.07912855,1.242282352
ZFP738_TARGET_GENES,0.248556084,-0.053807913,1.982236905,0.057479166,0.788607934,-4.08059663,1.240489543
MIR_6899_5P,0.213063635,-0.011110015,1.982172296,0.057486781,0.788607934,-4.080643743,1.240432006
MIR_7013_5P,0.188663138,-0.040771805,1.981084147,0.057615175,0.788607934,-4.081437073,1.239463115
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,0.335730344,-0.077715145,1.978494444,0.057921752,0.788607934,-4.083324074,1.237158308
GOBP_REGULATION_OF_DNA_REPLICATION,0.222166093,-0.046513245,1.978306402,0.057944069,0.788607934,-4.083461033,1.236991011
MIR_511_3P,0.192439172,-0.023230264,1.977964624,0.05798465,0.788607934,-4.083709946,1.23668696
MIR_30C_2_3P,0.193027407,-0.020890765,1.977863972,0.057996606,0.788607934,-4.083783245,1.236597423
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER,0.265952962,-0.031001846,1.976719195,0.058132737,0.788607934,-4.084616757,1.235579227
GOCC_NBAF_COMPLEX,0.352518287,-0.057651758,1.976206621,0.058193781,0.788607934,-4.084989867,1.235123426
GOBP_PEPTIDYL_LYSINE_MODIFICATION,0.20108535,-0.028356118,1.975595596,0.058266623,0.788607934,-4.085434565,1.234580155
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING,0.308833867,-0.037146427,1.97509824,0.058325973,0.788607934,-4.085796474,1.234138011
GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.139127765,0.027909207,-1.974694543,0.058374185,0.788607934,-4.086090191,1.23377917
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING,-0.287258692,0.056361358,-1.974661424,0.058378142,0.788607934,-4.086114285,1.233749732
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,-0.162186006,0.029411911,-1.974606777,0.058384671,0.788607934,-4.086154041,1.233701161
GOBP_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.239473871,-0.05193215,1.974425737,0.058406307,0.788607934,-4.086285744,1.233540252
MIR_222_5P,0.200841859,-0.020099913,1.973744692,0.058487761,0.788607934,-4.086781127,1.232935004
GOCC_CYTOPLASMIC_MICROTUBULE,0.18753633,-0.045097583,1.973130252,0.058561334,0.788607934,-4.087227972,1.232389037
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,0.224138298,-0.030951638,1.973068003,0.058568792,0.788607934,-4.087273238,1.23233373
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,0.273023591,-0.049850906,1.972279723,0.05866331,0.788607934,-4.087846372,1.231633433
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,0.301810425,-0.033475951,1.972226469,0.058669701,0.788607934,-4.087885086,1.231586128
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION,0.233697494,-0.049210585,1.970628567,0.058861724,0.788607934,-4.089046427,1.230167023
GOBP_NCRNA_TRANSCRIPTION,0.191521541,-0.038674664,1.970150051,0.058919335,0.788607934,-4.089394097,1.229742162
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.257110482,-0.040364092,1.969615319,0.058983773,0.788607934,-4.089782551,1.22926745
MIR_7239_3P,0.158635117,-0.026904351,1.969310948,0.059020479,0.788607934,-4.090003631,1.228997271
MIKKELSEN_NPC_HCP_WITH_H3K27ME3,-0.279947384,0.120252201,-1.969175542,0.059036815,0.788607934,-4.090101976,1.228877084
GOBP_HETEROTYPIC_CELL_CELL_ADHESION,0.222543901,-0.035627658,1.969144176,0.059040599,0.788607934,-4.090124757,1.228849243
GOBP_RNA_POLYADENYLATION,0.279460182,-0.049098478,1.968610905,0.059104977,0.788607934,-4.090512029,1.228375949
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.309599537,-0.005688885,1.967545309,0.059233802,0.788607934,-4.091285695,1.227430394
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.207931722,-0.026176535,1.965945896,0.059427623,0.788607934,-4.092446456,1.226011638
GOBP_CHROMATIN_REMODELING,0.247340993,-0.038387469,1.965252796,0.059511788,0.788607934,-4.092949289,1.225397005
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY,0.217629654,-0.025703201,1.964616766,0.059589113,0.788607934,-4.093410624,1.224833076
GOMF_PROTEIN_ANTIGEN_BINDING,0.417490927,-0.024956318,1.962137956,0.059891316,0.788607934,-4.095207723,1.222636141
GOBP_RNA_SPLICING,0.276309394,-0.031998917,1.962119883,0.059893525,0.788607934,-4.09522082,1.222620129
GOBP_MEMBRANE_REPOLARIZATION,-0.198703671,0.074940212,-1.96090203,0.060042494,0.788607934,-4.096103233,1.221541277
GOCC_CHROMOSOME_CENTROMERIC_REGION,0.21526444,-0.047301492,1.959864291,0.060169687,0.788607934,-4.096854877,1.220622247
GOBP_COENZYME_A_METABOLIC_PROCESS,0.328323284,-0.067316368,1.95896345,0.060280292,0.788607934,-4.097507168,1.219824653
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,0.246047955,-0.045196591,1.958351977,0.06035547,0.788607934,-4.097949825,1.219283367
GOCC_SMALL_SUBUNIT_PROCESSOME,0.232252488,-0.049490743,1.958106629,0.060385657,0.788607934,-4.098127413,1.219066206
GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON,0.149519869,-0.017558244,1.957833789,0.060419242,0.788607934,-4.098324886,1.218824725
REACTOME_RAP1_SIGNALLING,0.308792557,-0.055990144,1.957666754,0.060439812,0.788607934,-4.098445771,1.218676898
ZFP712_TARGET_GENES,0.175755119,-0.030564424,1.957243893,0.060491912,0.788607934,-4.098751774,1.218302689
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,0.281888248,-0.037573542,1.957162449,0.060501951,0.788607934,-4.098810706,1.21823062
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT,0.387597727,-0.024358462,1.957119418,0.060507256,0.788607934,-4.098841843,1.218192543
GOBP_SPINDLE_LOCALIZATION,0.237695371,-0.053062484,1.954680268,0.060808614,0.788607934,-4.10060607,1.216034894
REACTOME_ERBB2_REGULATES_CELL_MOTILITY,-0.258149707,0.068943624,-1.952429476,0.061087864,0.788607934,-4.102232863,1.214045063
GOBP_AORTA_MORPHOGENESIS,-0.2092533,0.013388251,-1.952114942,0.061126976,0.788607934,-4.102460106,1.213767087
WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY,-0.277072323,0.038130538,-1.950936684,0.061273688,0.788607934,-4.103311166,1.212725982
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION,0.309730431,-0.021393403,1.950642326,0.061310388,0.788607934,-4.103523733,1.212465938
MIR_7655_3P,0.200151895,-0.017863717,1.950093248,0.061378897,0.788607934,-4.103920189,1.211980919
GOBP_IMMATURE_B_CELL_DIFFERENTIATION,0.425944919,-0.036556205,1.948906611,0.061527185,0.788607934,-4.104776756,1.210932957
NEMETH_INFLAMMATORY_RESPONSE_LPS_DN,0.247905818,-0.031732739,1.948765734,0.06154481,0.788607934,-4.104878426,1.210808565
GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT,0.214775675,-0.027523917,1.948547839,0.06157208,0.788607934,-4.105035669,1.210616176
GOMF_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY,0.41892945,-0.043112145,1.947506531,0.061702547,0.788607934,-4.105786982,1.209696909
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS,-0.373357732,0.12455727,-1.947349309,0.061722267,0.788607934,-4.105900397,1.209558134
GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,0.283814084,-0.02240466,1.945538643,0.061949766,0.788607934,-4.107206154,1.20796033
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,0.365835743,-0.044214176,1.945421746,0.061964479,0.788607934,-4.107290428,1.207857201
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,0.314052609,-0.058190186,1.943949483,0.062150037,0.788607934,-4.108351555,1.206558607
MIR_1911_5P,0.204651874,-0.029140442,1.943749045,0.062175337,0.788607934,-4.108495982,1.206381851
GOCC_PHOSPHATASE_COMPLEX,0.327667548,-0.056665638,1.943534199,0.062202466,0.788607934,-4.10865078,1.206192399
MIR_139_3P,0.266516959,0.014179439,1.943286715,0.062233728,0.788607934,-4.108829081,1.205974181
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,0.199515112,-0.031493222,1.943113034,0.062255676,0.788607934,-4.108954202,1.205821046
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,-0.163205203,0.036591134,-1.942568653,0.062324513,0.788607934,-4.109346332,1.20534111
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS,0.201899779,0.056203171,1.942158191,0.062376459,0.788607934,-4.109641953,1.204979283
MIR_5618_5P,0.21352953,-0.030433267,1.941300968,0.062485067,0.788607934,-4.110259214,1.204223757
REACTOME_METABOLISM_OF_STEROID_HORMONES,0.253783355,0.01290901,1.940564259,0.062578539,0.788607934,-4.110789561,1.203574582
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,0.342098975,-0.030292763,1.940112227,0.062635952,0.788607934,-4.111114911,1.20317632
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,0.195529296,-0.042402071,1.938791172,0.062804003,0.788607934,-4.112065474,1.202012676
MIR_6984_3P,0.188309235,-0.031004956,1.938409698,0.062852603,0.788607934,-4.112339888,1.201676731
MIR_7A_1_3P,0.205704096,-0.027326326,1.938405958,0.06285308,0.788607934,-4.112342578,1.201673438
GOBP_PIGMENTATION,0.149423841,-0.007617857,1.938174406,0.062882596,0.788607934,-4.112509129,1.201469538
GOBP_RESPONSE_TO_DEXAMETHASONE,0.279852769,-0.067732375,1.938174313,0.062882608,0.788607934,-4.112509196,1.201469456
GOMF_HISTONE_KINASE_ACTIVITY,0.300539116,-0.068935292,1.937898951,0.062917724,0.788607934,-4.112707243,1.201226994
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS,0.415384568,-0.05873327,1.9372209,0.063004268,0.788607934,-4.113194839,1.200630029
GOCC_SWI_SNF_COMPLEX,0.34625692,-0.061529705,1.937112234,0.063018147,0.788607934,-4.113272972,1.200534368
GOBP_P38MAPK_CASCADE,0.286931654,-0.04857061,1.936513889,0.063094619,0.788607934,-4.113703147,1.20000768
GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS,0.321248019,-0.047845283,1.936073615,0.063150939,0.788607934,-4.114019626,1.199620185
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS,0.192628707,-0.04169059,1.935730411,0.063194873,0.788607934,-4.114266298,1.199318154
